age,bigwinner,education,male,tixbot,winner,workthen,xearn1,xearn2,xearn3,xearn4,xearn5,xearn6,xearnp1,xearnp2,xearnp3,xearnp4,xearnp5,xearnp6,yearlpr,yearn1,yearn2,yearn3,yearn4,yearn5,yearn6,yearn7,yearnp1,yearnp2,yearnp3,yearnp4,yearnp5,yearnp6,yearnp7,yearw
59,0,12,0,1,0,0,0,3.991621359,6.029808581,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
59,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112676247,0,0,0,0,0,0,1,0,0,0,0,1986
63,0,8,1,2,1,0,18.50564078,18.92137294,14.63642694,15.05679518,15.11404042,7.303271375,1,1,1,1,1,1,12.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
50,1,12,1,1,1,1,29.75337423,34.5707989,34.44020388,35.0310055,32.77664663,17.04412048,1,1,1,1,1,1,168.8272493,9.082348412,0,0,0,0,0,0,1,0,0,0,0,0,0,1984
49,0,16,0,1,1,1,23.09668712,21.85206612,22.72204854,23.02926293,21.00685596,6.305301205,1,1,1,1,1,1,35.17395226,9.719484119,13.25793309,17.596,20.31362676,21.01762975,21.5699871,21.4244101,1,1,1,1,1,1,1,1984
45,0,12,0,1,1,1,0,2.841883388,4.71677513,4.404907631,5.291179981,7.153539033,0,1,1,1,1,1,32.83575,8.219,8.210352113,6.926201183,6.388619355,10.10718286,8.706842878,8.859398432,1,1,1,1,1,1,1,1986
43,0,16,1,1,0,1,2.178699029,3.826957096,6.386329534,14.08954217,16.42417709,15.85736803,1,1,1,1,1,1,0,17.785,34.61469014,41.69061708,42.42580645,43.01820964,37.52633186,36.77732288,1,1,1,1,1,1,1,1986
36,0,12,0,6,1,0,1.75722314,5.715427184,6.936510451,0.788211399,0,13.72373436,1,1,1,1,0,1,21.42725836,15.36640892,15.108,13.69807042,7.472811496,7.006445161,6.580192808,6.246073421,1,1,1,1,1,1,1,1985
34,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83.53526761,0,0,0,0,0,11.08889522,35.39207751,0,0,0,0,0,1,1,1987
30,0,16,1,10,1,0,0,2.335052209,3.83547257,10.43339033,9.768,6.939725352,0,1,1,1,1,1,33.83693863,2.986901099,0.177658065,24.63023106,15.68599706,0,20.28017163,25.17767881,1,1,1,1,0,1,1,1988
73,0,12,0,2,0,0,14.13345655,13.41890155,4.506144578,3.623445621,3.192252788,5.578,1,1,1,1,1,1,0,6.837457746,5.713467456,2.034670968,0,0,0,0,1,1,1,0,0,0,0,1987
66,1,16,1,3,1,1,36.783,39.284,39.87372474,40.336,42,42.257,1,1,1,1,1,1,270.1005376,41.69061708,10.65506452,0,0,0,0,0,1,1,0,0,0,0,0,1988
71,0,12,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
65,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.86923204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
62,0,16,1,2,0,1,0,0,0,0,5.488803213,3.775345525,0,0,0,0,1,1,0,7.832936803,11.48,14.16888732,9.33591885,11.5902,2.431828615,1.971512482,1,1,1,1,1,1,1,1985
62,0,12,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20.8937623,0.878282333,0.965187097,0.839400153,0.50132746,0.436681397,0.384548097,0,1,1,1,1,1,1,0,1988
57,0,16,1,2,0,1,9.658429016,17.9453494,21.04974013,21.97296654,26.349,30.04255634,1,1,1,1,1,1,0,30.90201183,30.54569677,29.24651262,30.01366226,29.9310335,27.99995571,19.0291336,1,1,1,1,1,1,1,1988
50,0,11,1,2,0,1,25.83713592,25.95192959,28.03147772,29.10452209,29.85360539,35.95104089,1,1,1,1,1,1,0,34.873,42.25774648,41.69061708,42.42580645,43.01820964,42.97092511,43.35566643,1,1,1,1,1,1,1,1986
54,0,10,1,3,1,1,24.1983171,25.57223293,31.15319346,13.06949442,13.969,26.34259155,1,1,1,1,1,1,20.58617819,20.10321555,20.43951613,6.425058914,0,0,0,3.397452092,1,1,1,0,0,0,1,1988
52,0,14,0,1,0,1,11.92216502,12.92598549,12.47855422,0,13.05421561,14.542,1,1,1,0,1,1,0,15.20507042,15.26710397,17.24874194,17.40853864,17.41690455,16.91183464,16.58259377,1,1,1,1,1,1,1,1987
48,0,12,0,2,1,1,10.32337954,11.44950881,16.23972691,16.93789413,18.52504833,19.197,1,1,1,1,1,1,29.86923204,24.92242254,26.66624514,29.27380645,30.64271767,30.61396769,27.10549394,26.95629066,1,1,1,1,1,1,1,1987
46,0,12,1,2,0,1,30.18528926,31.51,34.4450253,32.78686839,38.12891566,39.87372474,1,1,1,1,1,1,0,40.33605948,42,42.25774648,41.69061708,43.36,43.688,42.97092511,1,1,1,1,1,1,1,1985
50,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25164497,0.884754839,0,0,0,0,0,1,1,0,0,0,1986
48,0,16,1,2,0,1,30.85293204,31.32462046,32.5767544,33.98260241,35.77031761,36.10688476,1,1,1,1,1,1,0,39.466,38.21335211,40.12119696,42.42580645,43.01820964,42.97092511,43.35566643,1,1,1,1,1,1,1,1986
49,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
27,0,15,0,2,1,1,1.802552255,0.354354404,2.940273092,9.317582291,16.02747212,5.977,1,1,1,1,1,1,19.90986268,2.317422535,1.079323753,0.543580645,0,0,1.300669993,6.052650519,1,1,1,0,0,1,1,1987
28,0,12,0,2,1,1,1.516227979,7.198827309,13.96107796,16.04988104,17.621,21.0806338,1,1,1,1,1,1,22.98195266,25.21170583,23.66210968,22.93549809,22.79792658,23.6987541,26.70675156,27.94726046,1,1,1,1,1,1,1,1988
35,0,12,1,10,1,1,13.37574301,11.41556627,24.5866872,29.36994796,34.111,32.71212676,1,1,1,1,1,1,33.56094675,34.24189349,36.63203226,28.51109411,20.9036652,28.54287099,25.29750035,28.68902024,1,1,1,1,1,1,1,1988
69,0,13,1,2,0,0,34.5707989,34.44951456,5.50049725,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.067084927,0,0,0,0,0,0,1,0,1985
57,0,12,1,2,1,1,24.335427,21.44116505,19.3879868,18.89890155,18.24025703,17.89043311,1,1,1,1,1,1,55.03325651,18.56069888,17.131,7.668140845,8.712412511,10.28383871,7.427140015,7.13928928,1,1,1,1,1,1,1,1985
53,0,11,1,5,1,1,13.03866227,8.128572021,0,7.279591915,9.103115242,10.441,1,1,0,1,1,1,62.95101761,9.355556338,0,0,0,0,0,0,1,0,0,0,0,0,0,1987
36,0,15,1,1,1,1,22.25955828,20.49187879,22.94816505,21.65112431,23.60545492,29.09351807,1,1,1,1,1,1,29.42512108,28.43587295,27.01904833,24.567,24.82787324,25.87504987,23.04693548,23.819342,1,1,1,1,1,1,1,1984
25,0,16,0,2,1,0,0,0,2.777447546,4.366684015,2.477,4.298133803,0,0,1,1,1,1,11.92592527,0.29646661,1.217974194,8.117276205,18.3978326,22.22622381,25.89897301,30.63327395,1,1,1,1,1,1,1,1988
83,0,8,1,3,1,1,10.88504041,11.45518072,8.316519731,9.899650558,17.472,16.64260563,1,1,1,1,1,1,54.66473711,16.65957058,10.72665806,1.613392502,0,0,0,0,1,1,1,0,0,0,0,1988
66,0,13,1,1,0,1,21.47388339,20.88192332,19.21301205,21.00860058,21.28643866,21.24,1,1,1,1,1,1,0,21.26683803,4.82128825,0,0,0,0,0,1,1,0,0,0,0,0,1987
63,0,16,1,1,0,1,35.80990099,36.79834197,39.28433735,39.87372474,40.33605948,42,1,1,1,1,1,1,0,42.25774648,41.69061708,42.42580645,43.018,42.97092511,43.35566643,43.6883045,1,1,1,1,1,1,1,1987
28,0,16,1,5,1,1,1.577575758,0,0,3.091515026,0,1.917736285,1,0,0,1,0,1,11.24576468,16.31267658,18.476,21.7058169,24.95229755,27.91529677,28.70228615,30.20196182,1,1,1,1,1,1,1,1985
45,0,16,1,2,0,1,32.01670407,33.18892435,34.5262008,37.09627719,40.33605948,42,1,1,1,1,1,1,0,41.9644507,41.39229755,39.4895871,38.50423259,38.05099559,39.32085531,38.76351003,1,1,1,1,1,1,1,1987
31,0,16,0,1,1,1,3.16192638,0.439305785,17.28195146,16.98377998,20.79447047,23.19536546,1,1,1,1,1,1,29.42512108,21.47484889,22.82857993,22.781,2.667640845,0,0,0,1,1,1,1,0,0,0,1984
64,0,12,0,6,1,0,0,1.943270466,0,0,0,0,0,1,0,0,0,0,62.63191373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
63,0,15,0,2,0,1,13.62220104,16.05926104,16.07290857,18.95489219,19.918,19.22920423,1,1,1,1,1,1,0,16.9449197,15.64805161,22.43403826,21.2907254,20.45840627,13.85814256,0,1,1,1,1,1,1,0,1988
62,0,16,1,1,0,1,34.44951456,35.80990099,36.79834197,39.28433735,39.87372474,40.33605948,1,1,1,1,1,1,0,42,42.25774648,41.69061708,42.42580645,43.01820964,42.97092511,43.35566643,1,1,1,1,1,1,1,1986
48,1,14,1,0,1,1,25.16429448,25.34386777,25.63496117,4.903665567,13.38823627,22.82342972,1,1,1,1,1,1,137.2718375,6.60026179,0,0,0,0,1.065948387,0,1,0,0,0,0,1,0,1984
35,0,16,0,5,1,0,14.34008815,12.30605825,16.00232343,15.71652642,18.24135743,16.88198653,1,1,1,1,1,1,76.65353717,15.01092193,17.431,16.70724648,17.12743195,17.36983226,17.79176129,17.58106314,1,1,1,1,1,1,1,1985
32,0,12,1,10,1,1,13.90841036,13.45130924,16.95371704,18.7847881,19.104,22.80664085,1,1,1,1,1,1,16.99253964,20.77211834,16.85188387,16.55320581,16.39574156,16.7884077,16.5916955,16.68478812,1,1,1,1,1,1,1,1988
64,0,12,0,3,1,1,18.37083196,15.76165049,13.98153575,13.08044767,15.03038554,15.39041386,1,1,1,1,1,1,22.76950186,15.37863197,15.441,0.638690141,0,0,0,0,1,1,1,0,0,0,0,1985
64,1,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,119.3723451,3.396056338,0,0,0,0,0,0,1,0,0,0,0,0,0,1987
53,0,16,1,5,1,1,35.80990099,39.284,39.28433735,39.87372474,40.33605948,42,1,1,1,1,1,1,53.81625317,42.25774648,41.69061708,42.42580645,43.018,42.97092511,43.688,44.816,1,1,1,1,1,1,1,1987
54,0,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16.99253964,6.421281488,5.960825806,5.721505738,5.796246696,0.443712046,0.580993772,5.009651822,1,1,1,1,1,1,1,1988
33,0,16,0,2,1,1,17.90245399,9.158997245,0.912446602,0.755986799,0.498594819,0,1,1,1,1,1,0,10.04965544,0,0,0,0,0,0.026516129,0.046120888,0,0,0,0,0,1,1,1984
47,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
65,0,14,1,3,1,1,34.44951456,35.80990099,36.01467358,36.90746988,38.33890279,39.6739777,1,1,1,1,1,1,59.039,21.78,0,0,0,0,0,0,1,0,0,0,0,0,0,1986
53,1,13,1,10,1,1,28.11016942,30.27004352,31.45167871,32.27872955,32.44608178,33.776,1,1,1,1,1,1,157.2605634,35.04691549,14.95951986,0.627548387,4.197839327,3.774842878,0,0,1,1,1,1,1,0,0,1987
41,0,14,0,2,0,0,0,0,2.226072539,2.916064257,1.544315688,3.41939777,0,0,1,1,1,1,0,4.318,5.215647887,3.557599324,3.040516129,0.161003826,4.580346549,10.7233015,1,1,1,1,1,1,1,1986
74,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.40386813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
25,0,13,1,3,1,1,0,0.736705234,3.088485437,8.484655666,10.78623005,14.22489157,0,1,1,1,1,1,41.24219519,18.81132628,12.47667658,26.613,13.36907746,2.292983939,16.94115484,16.32511706,1,1,1,1,1,1,1,1984
54,0,16,1,2,0,1,34.44951456,35.80990099,36.79834197,39.28433735,39.87372474,40.33605948,1,1,1,1,1,1,0,42,42.25774648,41.69061708,42.42580645,43.01820964,42.97092511,43.35566643,1,1,1,1,1,1,1,1986
51,0,16,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
71,0,16,1,1,0,0,34.44951456,34.96589659,0,0,7.154063523,4.998208178,1,1,0,0,1,1,0,7.285,7.418260563,6.265636517,42.42580645,12.59687223,2.406854626,0,1,1,1,1,1,1,0,1986
69,0,16,0,2,0,1,9.502283828,10.37281658,5.45248996,5.897724735,2.910104089,1.414,1,1,1,1,1,1,0,1.344915493,1.817710904,1.864967742,1.594105585,0,1.404567356,1.52833218,1,1,1,1,0,1,1,1987
27,0,13,1,2,1,1,1.984504854,1.566231023,2.301032124,3.354024096,7.596050048,4.062126394,1,1,1,1,1,1,14.48815,0.605,1.10371831,1.864033812,1.1508,1.679638868,1.928863436,0.664786885,1,1,1,1,1,1,1,1986
45,0,16,1,2,0,1,35.80990099,36.79834197,39.28433735,39.87372474,35.70148699,42,1,1,1,1,1,1,0,42.25774648,41.69061708,42.42580645,43.018,42.97092511,43.35566643,43.6883045,1,1,1,1,1,1,1,1987
66,0,16,0,1,0,0,0,0,0,0,0,0.242,0,0,0,0,0,1,0,0.282683099,0,0,0,0,0,0,1,0,0,0,0,0,0,1987
72,0,14,1,3,0,0,21.34985285,19.99099598,21.34299134,7.115851301,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
51,0,16,1,1,0,1,0,1.446864686,2.952953368,1.430522088,1.47680462,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
39,0,14,0,2,0,1,18.28113531,20.73427565,21.39180723,21.9094514,20.76899628,31.1,1,1,1,1,1,1,0,21.24464789,27.78633305,25.90714194,10.3704912,12.39799706,12.96373485,12.39428097,1,1,1,1,1,1,1,1987
34,0,15,0,5,1,1,20.4676319,19.54231405,17.2633301,16.12048405,17.06579896,17.86171888,1,1,1,1,1,1,23.08841617,18.01385178,20.84335316,24.202,23.80519718,24.72809467,23.03279355,22.11538485,1,1,1,1,1,1,1,1984
57,0,16,1,2,0,1,35.80990099,36.79834197,39.28433735,39.87372474,40.33605948,42,1,1,1,1,1,1,0,42.25774648,41.69061708,42.42580645,36.57134813,42.97092511,43.35566643,43.6883045,1,1,1,1,1,1,1,1987
39,0,16,0,1,0,0,7.239718447,0,0,0,0,0.099821561,1,0,0,0,0,1,0,0.359,2.586598592,0,0,0,0,0,1,1,0,0,0,0,0,1986
62,0,16,0,1,0,1,16.07315702,16.01968932,17.65054345,18.42642902,19.39897992,19.12672955,1,1,1,1,1,1,0,19.48863197,20.19,21.57557042,0.793048183,0.968722581,0,0,1,1,1,1,1,0,0,1985
73,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
35,1,16,0,5,1,1,13.81571845,9.473346535,1.86717513,0,12.08342637,13.22228253,1,1,1,0,1,1,102.09065,11.369,2.478542254,0,0,0,0,0,1,1,0,0,0,0,0,1986
37,0,16,1,2,0,1,31.61190083,31.71350485,35.3239956,24.37890155,0,0,1,1,1,1,0,0,0,0,0,0,9.220111581,42.42580645,43.01820964,42.97092511,0,0,0,1,1,1,1,1985
45,0,16,1,1,0,1,34.44951456,35.80990099,39.874,39.28433735,39.87372474,40.33605948,1,1,1,1,1,1,0,42,42.25774648,41.69061708,42.42580645,43.01820964,42.97092511,43.35566643,1,1,1,1,1,1,1,1986
36,0,12,0,5,1,0,19.78253398,18.49575358,0.520174093,6.011493976,4.651934552,10.73489219,1,1,1,1,1,1,11.139,9.464,5.306338028,0,0,4.521524101,0,0,1,1,0,0,1,0,0,1986
60,0,16,0,1,0,1,27.8096699,27.14921012,28.2325057,31.7828996,32.66586333,33.68977695,1,1,1,1,1,1,0,35.425,36.20273239,36.07072189,38.31757419,40.49330069,42.5894978,41.10976479,1,1,1,1,1,1,1,1986
64,0,14,1,2,1,1,19.44267769,17.60915534,15.48024642,10.42392539,5.48,10.81759384,1,1,1,1,1,1,26.47440967,9.744825279,14.656,9.439492958,0,0,0,0,1,1,1,0,0,0,0,1985
41,0,16,0,2,0,1,22.94949515,28.31634763,33.22072539,38.10140562,39.87372474,40.33605948,1,1,1,1,1,1,0,42,42.25774648,41.69061708,42.42580645,43.36,42.97092511,43.35566643,1,1,1,1,1,1,1,1986
49,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.62204965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
67,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
36,1,15,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,165.5803888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
35,1,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,174.3098364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
75,1,12,1,2,1,0,34.5707989,19.64553398,0,0,0,0,1,1,0,0,0,0,138.2383476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
48,0,13,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22.8345,0,0,0,0,15.76495792,37.82165639,37.42258019,0,0,0,0,1,1,1,1986
61,0,12,1,10,1,1,23.80942331,22.59480992,22.60233981,21.17607041,22.48560415,19.85014458,1,1,1,1,1,1,23.08841617,17.14992108,18.80719703,21.741,22.62911972,23.12624852,12.03213548,5.660290742,1,1,1,1,1,1,1,1984
39,0,16,1,1,0,1,0.59630854,0,0.598037404,0.630341969,0.762578313,23.21009432,1,0,1,1,1,1,0,26.1512119,30.583,16.09846479,24.49740659,30.07812903,31.7949013,33.62595595,1,1,1,1,1,1,1,1985
51,0,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
38,0,16,1,2,0,1,27.11769697,34.44951456,39.874,36.79834197,36.95368675,39.87372474,1,1,1,1,1,1,0,40.33605948,42,42.25774648,41.69061708,42.42580645,43.01820964,42.97092511,1,1,1,1,1,1,1,1985
31,0,14,0,1,0,1,11.20986528,13.4931245,13.60558999,13.95566543,15.262,17.30927465,1,1,1,1,1,1,0,14.4295858,18.43843226,18.46764193,18.64728928,20.21233357,19.97678062,20.48602969,1,1,1,1,1,1,1,1988
64,0,16,1,2,0,0,36.783,39.284,12.69313571,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
51,0,16,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
38,0,16,1,3,1,1,0,24.79167961,29.18446645,31.09687047,39.28433735,39.87372474,0,1,1,1,1,1,11.24576468,33.57976952,34.867,42.25774648,33.60541674,34.40467742,42.13101148,42.97092511,1,1,1,1,1,1,1,1985
46,0,16,1,1,0,1,36.783,39.284,39.87372474,40.336,42,42.257,1,1,1,1,1,1,0,41.69061708,42.42580645,43.018,42.97092511,43.35566643,43.688,44.816,1,1,1,1,1,1,1,1988
64,0,16,1,2,1,1,36.783,35.80990099,36.79834197,37.33772691,39.87372474,40.33605948,1,1,1,1,1,1,62.4715,23.727,22.8191831,0,0,0,0,0,1,1,0,0,0,0,0,1986
67,0,13,1,2,0,1,24.73776898,14.62620518,17.38414458,20.17209625,26.95793309,26.803,1,1,1,1,1,1,0,17.20411268,0,0,0,0,0,0,1,0,0,0,0,0,0,1987
34,0,15,1,2,1,1,5.696805825,5.372690869,8.337550259,10.52424096,9.738471607,10.66562825,1,1,1,1,1,1,14.00325,16.438,19.57749296,31.86830769,30.34947742,26.25284774,18.33989427,18.53200855,1,1,1,1,1,1,1,1986
58,0,16,1,4,0,1,34.44951456,35.80990099,36.79834197,39.28433735,39.87372474,40.33605948,1,1,1,1,1,1,0,42,42.25774648,41.69061708,42.42580645,43.01820964,42.97092511,43.35566643,1,1,1,1,1,1,1,1986
33,0,16,0,1,1,1,0,5.220631068,8.085562156,18.49116684,29.866,38.23341675,0,1,1,1,1,1,72.06760223,41.02869888,40.963,0.864450704,0,0,0,0,1,1,1,0,0,0,0,1985
48,0,16,0,2,0,1,31.4956584,34.2513301,25.33339494,34.41099275,38.74073896,39.87372474,1,1,1,1,1,1,0,40.33605948,42,42.25774648,41.69061708,42.42580645,43.01820964,42.97092511,1,1,1,1,1,1,1,1985
47,0,16,1,2,0,1,34.5707989,34.44951456,35.80990099,36.79834197,39.28433735,39.87372474,1,1,1,1,1,1,0,40.33605948,42,42.25774648,41.69061708,42.42580645,43.01820964,42.97092511,1,1,1,1,1,1,1,1985
48,0,13,0,5,1,0,0,0,0,0,0.594855019,2.043,0,0,0,0,1,1,19.90986268,0,0.135262891,0,0,0,0,0,0,1,0,0,0,0,0,1987
50,0,16,1,1,0,1,34.5707989,34.44951456,35.80990099,40.336,40.60481928,41.13955727,1,1,1,1,1,1,0,40.33605948,42.426,42.25774648,41.69061708,42.42580645,43.01820964,42.97092511,1,1,1,1,1,1,1,1985
33,0,16,0,2,1,1,0,4.398764767,2.343855422,0.898741097,3.182066914,17.414,0,1,1,1,1,1,37.38556338,12.71109155,0,2.651612903,1.184887529,2.578255507,1.16240057,0,1,0,1,1,1,1,0,1987
50,1,8,0,10,1,1,0,9.906022798,8.489598394,6.444142445,2.381457249,0.01,0,1,1,1,1,1,106.6091549,0.277859155,0,0,0,0,0,0,1,0,0,0,0,0,0,1987
72,0,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
