id,nearc4,educ,black,smsa,south,exper,lwage,expersq,expersq_100
2677,1,12,1,1,1,8,6.056784153,64,0.64
2678,1,8,1,1,1,10,6.674561501,100,1
2679,1,14,1,1,1,9,5.789960384,81,0.81
2682,1,10,1,1,1,14,5.746203423,196,1.96
2683,1,16,1,1,0,12,6.666956902,144,1.44
2686,1,18,0,1,0,7,5.820083141,49,0.49
2687,1,10,1,1,1,14,5.953243256,196,1.96
2689,1,16,1,1,1,5,6.270988464,25,0.25
2690,1,10,1,0,1,17,6.061457157,289,2.89
2691,1,12,0,0,0,9,6.891625881,81,0.81
2692,1,12,0,1,1,16,6.705638885,256,2.56
2695,1,14,1,1,1,12,6.613384247,144,1.44
2697,1,10,1,1,1,8,5.843544483,64,0.64
2702,1,14,1,1,1,14,6.317164898,196,1.96
2707,1,13,1,1,1,5,5.572154045,25,0.25
2708,1,18,1,1,1,8,6.613384247,64,0.64
2710,1,17,1,1,1,6,6.511745453,36,0.36
2712,1,17,1,1,1,9,6.580639362,81,0.81
2713,1,13,1,1,1,11,6.082219124,121,1.21
2721,0,12,1,1,1,8,6.300786018,64,0.64
2722,0,14,1,1,1,5,5.52146101,25,0.25
2723,0,14,1,1,1,7,6.436150551,49,0.49
2728,0,13,0,1,1,10,5.991464615,100,1
2729,0,16,0,1,1,7,6.357842445,49,0.49
2730,0,16,1,1,1,3,6.700731277,9,0.09
2731,0,12,1,1,1,16,6.43775177,256,2.56
2732,0,14,1,1,1,6,6.184148788,36,0.36
2733,0,16,0,1,1,6,6.734591484,36,0.36
2734,0,16,0,1,1,5,6.762729645,25,0.25
2735,0,16,0,1,1,4,5.783825397,16,0.16
2736,0,14,1,1,1,6,6.167516708,36,0.36
2737,0,16,1,1,1,3,5.52146101,9,0.09
2739,0,12,0,1,1,6,6.214608192,36,0.36
2740,0,13,0,1,1,6,6.244166851,36,0.36
2741,0,18,0,1,1,4,5.54517746,16,0.16
2742,0,13,0,1,1,5,6.576469421,25,0.25
2743,0,18,0,1,0,6,6.679599285,36,0.36
2744,0,12,0,1,1,7,6.620073318,49,0.49
2745,0,12,1,1,1,6,6.037870884,36,0.36
2747,0,12,1,1,1,8,6.066108227,64,0.64
2748,0,12,1,1,0,7,6.052089214,49,0.49
2749,0,12,1,1,1,13,5.393627644,169,1.69
2750,0,13,1,1,1,10,6.529418945,100,1
2751,0,15,0,1,1,13,6.214608192,169,1.69
2754,0,16,0,1,1,4,6.311734676,16,0.16
2755,0,11,0,1,1,8,6.551080227,64,0.64
2757,1,12,0,1,1,14,6.561030865,196,1.96
2761,1,17,0,1,1,5,6.259581566,25,0.25
2762,1,12,0,1,1,6,6.070737839,36,0.36
2763,1,14,0,1,1,5,6.135564804,25,0.25
2764,1,12,0,1,1,6,5.98393631,36,0.36
2765,1,15,0,1,1,5,5.991464615,25,0.25
2768,1,18,0,1,0,4,6.770789623,16,0.16
2769,1,12,0,1,1,8,5.934894085,64,0.64
2770,1,12,0,1,1,9,5.897153854,81,0.81
2772,1,15,0,1,1,10,6.869014263,100,1
2776,1,15,0,1,1,9,6.685861111,81,0.81
2780,1,5,0,1,1,21,5.991464615,441,4.41
2783,1,13,1,1,1,10,6.291569233,100,1
2785,1,10,0,1,1,14,6.109247684,196,1.96
2787,1,15,1,1,1,6,6.082219124,36,0.36
2790,1,12,1,1,1,8,5.886104107,64,0.64
2791,1,12,0,1,1,9,6.270988464,81,0.81
2792,1,12,1,1,1,8,6.580639362,64,0.64
2793,1,2,0,1,1,23,5.843544483,529,5.29
2794,1,11,0,1,0,10,6.95844841,100,1
2796,1,16,0,1,1,6,6.587550163,36,0.36
2798,1,12,1,1,0,15,6.297109127,225,2.25
2799,1,16,0,1,0,11,7.091742039,121,1.21
2803,1,16,0,1,1,2,5.991464615,4,0.04
2805,1,9,1,1,1,17,5.926926136,289,2.89
2806,1,11,1,1,1,13,5.638354778,169,1.69
2809,1,12,1,1,1,6,4.84418726,36,0.36
2810,1,12,1,1,0,14,7.239214897,196,1.96
2813,1,12,0,0,1,12,6.475432873,144,1.44
2815,1,16,0,1,1,9,6.040254593,81,0.81
2816,1,16,0,1,1,5,6.120297432,25,0.25
2818,1,12,1,1,1,7,6.49375391,49,0.49
2819,1,12,0,0,1,6,5.940171242,36,0.36
2820,1,10,1,1,1,18,5.752572536,324,3.24
2821,1,14,0,1,1,4,6.11368227,16,0.16
2822,1,12,0,1,1,10,6.43775177,100,1
2823,1,14,0,1,1,4,6.398594856,16,0.16
2825,1,13,0,1,1,8,6.212605953,64,0.64
2827,0,8,0,1,1,17,6.54102993,289,2.89
2828,1,18,0,0,1,8,6.282266617,64,0.64
2831,1,7,0,1,0,13,6.142037392,169,1.69
2832,1,12,0,0,1,6,5.991464615,36,0.36
2833,1,18,0,0,1,3,5.908082962,9,0.09
2835,1,8,0,0,1,11,6.551080227,121,1.21
2839,1,16,0,1,0,9,6.869014263,81,0.81
2840,1,6,0,0,1,12,5.899897575,144,1.44
2841,1,9,0,0,1,18,6.163314819,324,3.24
2843,1,12,0,0,1,6,5.298317432,36,0.36
2844,1,9,1,1,0,9,6.396929741,81,0.81
2846,1,12,1,1,0,9,6.224558353,81,0.81
2852,1,16,1,1,1,9,6.357842445,81,0.81
2853,1,12,1,0,1,6,6.12468338,36,0.36
2854,1,12,0,1,1,16,6.620073318,256,2.56
2855,1,11,0,0,1,15,6.357842445,225,2.25
2857,1,15,0,1,1,3,5.666426659,9,0.09
2859,1,12,1,1,1,7,5.411645889,49,0.49
2860,1,10,1,1,1,8,5.894402981,64,0.64
2861,1,10,1,1,1,10,5.433722019,100,1
2862,1,9,1,1,1,11,5.455321312,121,1.21
2863,1,14,1,1,1,4,6.142037392,16,0.16
2868,1,16,0,1,1,5,7.641564369,25,0.25
2869,1,15,1,1,1,10,6.056784153,100,1
2871,1,12,0,1,1,15,6.519147396,225,2.25
2872,1,13,0,0,1,8,5.746203423,64,0.64
2873,1,18,0,1,1,4,6.398594856,16,0.16
2874,1,10,0,1,1,17,6.214608192,289,2.89
2875,1,12,0,1,1,10,5.926926136,100,1
2877,1,12,1,1,1,16,6.309918404,256,2.56
2880,1,17,1,1,0,5,6.55393362,25,0.25
2882,1,16,1,1,1,11,6.43775177,121,1.21
2883,1,14,1,1,1,14,6.047372341,196,1.96
2884,1,11,1,1,1,11,5.872117996,121,1.21
2885,1,12,0,1,1,8,6.251904011,64,0.64
2886,1,14,0,1,1,4,5.883322239,16,0.16
2888,1,11,1,1,1,10,5.855072021,100,1
2889,1,12,1,1,1,13,5.680172443,169,1.69
2890,1,18,1,1,1,4,6.093569756,16,0.16
2891,1,6,1,1,1,22,5.59842205,484,4.84
2892,1,14,0,1,1,8,5.953243256,64,0.64
2895,1,12,0,1,1,9,6.082219124,81,0.81
2897,1,11,0,1,1,13,6.0330863,169,1.69
2901,1,11,0,1,1,14,6.175867081,196,1.96
2903,1,16,0,1,1,8,6.390240669,64,0.64
2905,1,12,1,1,1,10,6.396929741,100,1
2908,1,14,1,1,1,7,5.52146101,49,0.49
2909,1,12,1,1,1,13,6.274762154,169,1.69
2910,1,12,1,1,1,8,6.38181591,64,0.64
2911,1,12,1,1,0,15,6.220590115,225,2.25
2912,1,11,1,1,0,8,6.163314819,64,0.64
2913,1,16,0,1,1,9,7.22548151,81,0.81
2916,1,17,0,1,0,1,5.783825397,1,0.01
2917,1,14,0,1,1,5,6.357842445,25,0.25
2918,1,12,0,1,0,7,6.55393362,49,0.49
2921,1,16,0,1,1,3,6.095824718,9,0.09
2922,1,13,1,1,1,8,6.327936649,64,0.64
2925,1,13,0,1,1,13,6.869014263,169,1.69
2926,1,12,0,1,1,8,5.736572266,64,0.64
2927,1,17,0,1,1,10,7.14598465,100,1
2928,1,16,0,1,0,6,6.214608192,36,0.36
2929,1,16,0,1,0,8,6.368186951,64,0.64
2930,1,17,0,1,0,2,4.718498707,4,0.04
2931,1,14,0,1,0,13,6.511745453,169,1.69
2932,1,17,0,1,1,6,7.561641693,36,0.36
2936,1,14,1,1,1,4,5.991464615,16,0.16
2937,1,12,1,1,1,7,6.13122654,49,0.49
2939,1,12,1,1,1,12,5.501258373,144,1.44
2943,1,16,1,1,1,5,5.752572536,25,0.25
2945,1,14,0,1,1,6,6.463029385,36,0.36
2946,1,12,0,1,1,7,6.620073318,49,0.49
2948,1,17,0,1,0,2,5.730099678,4,0.04
2950,1,17,0,1,0,6,5.857933044,36,0.36
2951,1,18,0,1,0,3,6.135564804,9,0.09
2953,1,15,0,1,0,13,7.050989628,169,1.69
2954,1,16,0,1,1,12,7.466227531,144,1.44
2956,1,17,0,1,0,10,6.645091057,100,1
2957,1,15,0,1,0,8,6.593044758,64,0.64
2961,1,18,0,0,1,6,6.601230145,36,0.36
2962,1,16,0,0,1,3,6.214608192,9,0.09
2963,1,16,0,0,1,2,5.899897575,4,0.04
2965,1,13,0,1,1,5,5.808142662,25,0.25
2966,1,12,0,0,1,15,6.580639362,225,2.25
2967,1,12,0,0,1,9,5.926926136,81,0.81
2968,1,12,0,0,1,8,5.52146101,64,0.64
2971,1,17,0,0,1,7,5.888877869,49,0.49
2972,0,7,0,0,1,19,5.645446777,361,3.61
2975,0,12,0,0,1,16,6.028278351,256,2.56
2978,0,16,0,0,1,5,6.257667542,25,0.25
2979,0,12,0,0,1,15,6.559615135,225,2.25
2981,0,16,0,0,1,4,6.013715267,16,0.16
2982,0,12,0,0,1,6,6.030685425,36,0.36
2984,0,12,0,1,0,12,6.666956902,144,1.44
2986,0,16,0,0,1,5,6.357842445,25,0.25
2987,0,16,0,0,1,2,6.1696105,4,0.04
2988,0,17,0,1,1,4,6.43775177,16,0.16
2989,0,17,0,0,1,1,6.224558353,1,0.01
2990,0,12,0,0,1,14,5.659482002,196,1.96
2991,0,12,0,1,1,6,6.214608192,36,0.36
2992,0,8,0,1,1,13,6.214608192,169,1.69
2993,0,12,0,0,1,9,5.857933044,81,0.81
2996,0,13,0,0,1,5,6.135564804,25,0.25
2998,0,13,1,0,1,11,6.306275368,121,1.21
2999,0,12,1,0,1,10,5.54126358,100,1
3001,0,13,1,1,1,5,6.261491776,25,0.25
3002,0,12,1,0,1,15,5.676753998,225,2.25
3004,0,14,0,1,1,8,5.926926136,64,0.64
3008,0,18,0,1,1,8,6.270988464,64,0.64
3012,0,16,0,0,1,3,6.812345028,9,0.09
3013,0,9,0,1,1,13,5.866467953,169,1.69
3018,0,14,0,1,1,8,7.051855564,64,0.64
3021,0,8,0,1,1,20,5.52146101,400,4
3022,0,13,0,1,1,9,6.660574913,81,0.81
3023,0,13,0,1,1,12,6.030685425,144,1.44
3029,1,13,1,0,1,10,5.897153854,100,1
3030,1,13,1,1,1,8,5.926926136,64,0.64
3032,1,15,1,0,1,3,5.926926136,9,0.09
3033,1,16,1,0,1,6,5.880533218,36,0.36
3034,1,7,1,0,1,18,5.703782558,324,3.24
3036,1,14,0,0,1,5,6.269096375,25,0.25
3037,1,12,0,0,1,16,5.700443745,256,2.56
3038,1,8,1,0,1,18,6.109247684,324,3.24
3039,1,14,1,0,1,5,6.291569233,25,0.25
3040,1,8,0,0,1,15,6.269096375,225,2.25
3042,1,12,0,0,1,12,6.645091057,144,1.44
3043,1,12,1,1,0,8,5.288267136,64,0.64
3047,1,12,1,1,0,6,5.991464615,36,0.36
3048,1,12,1,1,0,10,6.624065399,100,1
3049,1,12,1,1,0,6,6.098074436,36,0.36
3050,1,9,1,0,1,15,5.480638981,225,2.25
3052,1,3,1,0,1,16,5.117993832,256,2.56
3059,1,12,0,1,1,6,6.098074436,36,0.36
3060,1,10,1,0,1,10,5.52146101,100,1
3061,1,12,0,0,1,8,6.163314819,64,0.64
3062,1,16,0,0,1,6,5.991464615,36,0.36
3063,1,18,0,0,1,0,5.986452103,0,0
3064,1,12,1,1,0,7,5.857933044,49,0.49
3065,1,12,1,0,1,15,6.259581566,225,2.25
3066,1,10,1,0,1,15,5.59842205,225,2.25
3067,1,9,1,0,1,15,5.736572266,225,2.25
3071,1,6,1,0,1,19,5.703782558,361,3.61
3072,1,12,1,0,1,10,5.783825397,100,1
3074,1,12,0,1,1,6,6.802394867,36,0.36
3077,0,13,0,1,1,7,6.620073318,49,0.49
3079,0,8,1,1,1,12,5.652489185,144,1.44
3081,0,12,0,1,1,6,5.627621174,36,0.36
3082,0,13,1,1,1,10,6.214608192,100,1
3084,0,8,0,1,1,16,6.551080227,256,2.56
3085,0,9,0,1,1,11,5.703782558,121,1.21
3086,0,8,0,1,1,20,5.971261978,400,4
3088,0,12,0,1,1,16,6.23636961,256,2.56
3089,0,16,0,1,1,9,6.436150551,81,0.81
3090,0,12,1,1,1,9,5.497168064,81,0.81
3091,0,12,0,1,1,9,5.894402981,81,0.81
3097,0,16,0,1,1,5,6.406879902,25,0.25
3098,0,12,0,1,1,7,6.633318424,49,0.49
3104,0,14,0,1,1,11,5.953243256,121,1.21
3109,0,12,1,1,1,14,6.204557896,196,1.96
3110,0,16,0,1,1,5,6.719013214,25,0.25
3111,0,12,0,1,1,7,6.001414776,49,0.49
3112,0,15,0,0,1,6,5.587248802,36,0.36
3114,0,12,0,0,1,16,6.086774826,256,2.56
3116,0,14,0,0,1,8,5.926926136,64,0.64
3117,0,10,0,0,1,8,5.707110405,64,0.64
3118,0,12,0,0,1,16,6.489204884,256,2.56
3119,0,15,1,1,0,3,6.242223263,9,0.09
3120,0,12,1,0,1,8,5.703782558,64,0.64
3122,0,12,1,0,1,8,5.438079357,64,0.64
3126,0,10,1,0,1,15,5.56068182,225,2.25
3127,0,12,1,0,1,6,5.720311642,36,0.36
3128,0,8,1,0,1,17,6.063785076,289,2.89
3129,0,8,1,0,1,10,5.56068182,100,1
3130,0,16,0,1,1,2,6.357842445,4,0.04
3132,0,11,1,0,1,12,6.052089214,144,1.44
3133,0,12,1,0,1,7,5.752572536,49,0.49
3134,0,13,0,0,1,10,5.926926136,100,1
3135,0,9,1,0,1,18,6.214608192,324,3.24
3136,0,12,0,1,1,7,6.214608192,49,0.49
3137,0,12,1,1,1,14,5.857933044,196,1.96
3138,0,10,1,1,1,13,6.26339817,169,1.69
3139,0,17,0,0,1,3,6.214608192,9,0.09
3140,0,16,0,1,1,3,5.953243256,9,0.09
3142,1,9,1,1,1,10,4.60517025,100,1
3143,1,15,1,1,1,5,5.703782558,25,0.25
3144,1,12,1,1,1,6,5.236442089,36,0.36
3145,1,8,1,1,1,19,5.872117996,361,3.61
3147,1,12,1,1,1,7,5.587248802,49,0.49
3149,1,12,1,1,1,10,5.587248802,100,1
3150,1,12,0,1,1,16,6.373319626,256,2.56
3151,1,12,1,0,1,6,5.926926136,36,0.36
3154,1,12,1,0,1,13,5.846438885,169,1.69
3157,1,16,0,1,1,6,6.300786018,36,0.36
3158,1,14,0,1,1,5,6.331501961,25,0.25
3159,1,12,0,1,0,8,6.357842445,64,0.64
3163,1,15,0,1,0,5,6.791221619,25,0.25
3166,1,13,0,0,1,7,6.43775177,49,0.49
3168,1,13,0,0,1,7,6.030685425,49,0.49
3169,1,6,0,0,1,19,6.52649498,361,3.61
3171,0,11,1,1,1,13,6.43775177,169,1.69
3172,0,9,1,1,1,12,5.736572266,144,1.44
3173,0,12,1,1,1,10,6.498281956,100,1
3177,0,11,0,1,1,15,5.655992031,225,2.25
3179,0,12,1,1,1,8,6.396929741,64,0.64
3182,0,16,1,1,0,7,6.609349251,49,0.49
3185,0,11,1,1,1,10,5.416100502,100,1
3186,0,12,0,1,1,16,6.434546471,256,2.56
3187,0,12,0,1,1,6,6.401916981,36,0.36
3188,0,12,0,1,1,11,6.309918404,121,1.21
3192,0,16,0,0,1,5,6.685861111,25,0.25
3195,1,14,0,1,1,10,5.79909277,100,1
3196,1,16,0,1,1,12,6.527957916,144,1.44
3197,1,15,0,1,0,8,6.907755375,64,0.64
3198,1,16,0,1,1,8,6.994850159,64,0.64
3199,1,13,1,1,1,5,6.165417671,25,0.25
3200,1,12,1,1,1,6,6.214608192,36,0.36
3201,1,14,1,1,1,5,6.856462002,25,0.25
3202,1,18,1,1,1,6,7.040536404,36,0.36
3203,1,12,1,1,1,14,6.109247684,196,1.96
3204,1,12,0,1,1,7,6.104793072,49,0.49
3206,1,16,0,1,1,5,5.888877869,25,0.25
3207,1,13,0,1,1,5,6.282266617,25,0.25
3210,1,17,0,1,1,2,6.423246861,4,0.04
3211,1,14,0,1,1,4,6.194405556,16,0.16
3212,1,12,0,1,1,8,6.028278351,64,0.64
3216,0,13,1,1,1,5,5.52146101,25,0.25
3220,0,13,0,0,1,9,6.214608192,81,0.81
3221,0,18,0,1,1,4,7.051855564,16,0.16
3222,0,12,0,0,1,14,6.26339817,196,1.96
3224,0,11,0,1,1,7,5.703782558,49,0.49
3225,0,9,0,0,1,11,5.730099678,121,1.21
3226,0,8,0,0,1,15,6.43775177,225,2.25
3227,0,13,0,1,1,5,5.857933044,25,0.25
3228,0,16,0,0,1,8,6.511745453,64,0.64
3229,0,13,0,0,1,9,6.32435894,81,0.81
3232,0,12,1,0,1,10,5.860786438,100,1
3233,0,12,1,1,0,10,6.583409309,100,1
3234,0,15,1,0,1,6,6.343880653,36,0.36
3235,0,11,1,1,1,8,5.480638981,64,0.64
3236,0,8,0,0,1,18,6.109247684,324,3.24
3237,0,11,1,0,1,16,5.823045731,256,2.56
3238,0,10,1,0,1,13,5.662960529,169,1.69
3242,1,17,0,0,1,1,6.023447514,1,0.01
3244,1,12,0,0,1,11,6.742880821,121,1.21
3245,1,16,0,0,1,10,6.773080349,100,1
3247,1,11,1,0,1,12,5.686975479,144,1.44
3248,1,8,1,0,1,12,5.703782558,144,1.44
3252,1,16,1,1,1,4,5.666426659,16,0.16
3256,1,9,1,0,1,14,5.697093487,196,1.96
3257,1,5,1,0,1,21,5.888877869,441,4.41
3261,1,12,1,1,0,12,7.000334263,144,1.44
3262,1,16,1,1,0,11,6.142037392,121,1.21
3263,1,14,1,0,1,7,5.579730034,49,0.49
3265,1,16,0,1,1,8,6.732210636,64,0.64
3266,1,16,0,0,1,9,6.357842445,81,0.81
3267,1,10,1,0,1,11,5.416100502,121,1.21
3268,1,12,1,0,1,7,5.459585667,49,0.49
3269,1,12,1,1,1,8,5.52146101,64,0.64
3272,1,12,0,0,1,10,5.278114796,100,1
3274,1,12,1,0,1,14,6.163314819,196,1.96
3277,1,11,0,0,1,9,6.214608192,81,0.81
3278,1,8,1,0,1,15,5.811141014,225,2.25
3279,1,10,1,0,1,11,6.118097305,121,1.21
3280,1,16,0,1,1,3,6.851184845,9,0.09
3281,1,13,0,0,1,5,5.673323154,25,0.25
3282,1,16,0,0,1,5,6.253829002,25,0.25
3283,1,15,0,0,1,7,6.161207199,49,0.49
3284,1,8,0,0,1,18,5.690359592,324,3.24
3286,1,12,0,1,1,15,6.040254593,225,2.25
3287,1,12,0,0,1,8,6.251904011,64,0.64
3289,1,12,0,0,1,14,5.755742073,196,1.96
3290,1,12,0,0,1,10,5.926926136,100,1
3291,1,13,1,0,1,6,6.309918404,36,0.36
3292,1,8,0,0,1,19,6.850126266,361,3.61
3293,1,16,0,1,1,5,6.163314819,25,0.25
3294,1,16,0,1,1,5,5.973809719,25,0.25
3298,1,11,0,1,1,7,6.620073318,49,0.49
3302,1,13,0,1,1,9,6.198478699,81,0.81
3305,1,12,1,1,1,10,6.214608192,100,1
3310,1,11,1,1,1,7,5.590987206,49,0.49
3311,1,12,1,1,1,15,6.163314819,225,2.25
3313,1,12,1,1,1,13,5.899897575,169,1.69
3314,1,11,1,1,1,9,5.638354778,81,0.81
3315,1,14,1,1,1,4,5.52146101,16,0.16
3316,1,12,1,1,1,15,5.572154045,225,2.25
3318,1,18,0,1,0,5,6.919683933,25,0.25
3319,1,17,0,1,1,5,6.72503376,25,0.25
3320,1,16,0,1,0,2,5.746203423,4,0.04
3322,1,14,0,1,1,12,6.869014263,144,1.44
3323,1,9,1,1,1,14,5.846438885,196,1.96
3326,1,11,1,1,1,8,5.703782558,64,0.64
3327,1,11,1,1,1,15,5.926926136,225,2.25
3328,1,14,0,1,1,4,6.214608192,16,0.16
3329,1,12,0,1,1,7,5.846438885,49,0.49
3330,1,9,1,1,1,19,5.765191078,361,3.61
3333,1,11,1,1,1,9,5.991464615,81,0.81
3338,1,13,1,1,1,8,6.306275368,64,0.64
3340,1,7,1,1,1,12,5.438079357,144,1.44
3341,1,12,0,0,1,8,6.035481453,64,0.64
3342,1,13,0,1,1,10,6.26720047,100,1
3345,1,10,0,1,1,17,6.762729645,289,2.89
3346,1,13,0,1,1,15,6.251904011,225,2.25
3348,1,11,0,1,1,12,5.814130306,144,1.44
3349,1,13,0,1,1,14,6.762729645,196,1.96
3351,1,8,0,0,1,13,6.253829002,169,1.69
3352,1,17,0,1,1,4,6.751101494,16,0.16
3353,1,12,0,0,1,6,5.755742073,36,0.36
3355,1,18,0,1,1,9,6.722630024,81,0.81
3356,1,16,0,1,1,9,6.774223804,81,0.81
3357,1,14,0,1,1,13,7.22548151,169,1.69
3358,1,16,0,1,1,12,6.111467361,144,1.44
3360,1,18,0,0,1,10,6.527957916,100,1
3361,1,13,0,1,1,9,6.075345993,81,0.81
3362,1,13,0,1,1,13,6.816735744,169,1.69
3363,1,13,0,0,1,14,6.751101494,196,1.96
3364,1,10,0,1,1,18,6.396929741,324,3.24
3365,1,12,1,1,1,10,5.54517746,100,1
3366,1,12,1,1,1,11,5.926926136,121,1.21
3367,1,16,1,1,1,5,6.089045048,25,0.25
3368,1,13,1,1,1,6,6.003887177,36,0.36
3369,1,12,1,1,1,14,6.01615715,196,1.96
3370,1,15,0,1,1,6,5.703782558,36,0.36
3371,1,16,0,1,1,4,6.54102993,16,0.16
3373,1,18,0,1,0,6,6.919683933,36,0.36
3375,0,15,1,1,1,5,6.11368227,25,0.25
3379,0,12,0,1,1,10,5.961005211,100,1
3381,0,18,0,0,1,3,6.198478699,9,0.09
3384,0,5,0,0,1,20,5.746203423,400,4
3388,1,14,0,1,1,6,6.357842445,36,0.36
3389,1,12,0,1,1,6,5.926926136,36,0.36
3395,1,12,0,1,0,15,6.484635353,225,2.25
3396,1,16,0,1,1,4,6.563855648,16,0.16
3398,1,14,1,1,1,6,6.23636961,36,0.36
3400,1,12,0,1,1,16,6.43775177,256,2.56
3402,1,14,0,1,1,5,6.13122654,25,0.25
3403,1,14,0,1,1,13,6.43775177,169,1.69
3407,1,12,1,1,1,10,6.354370117,100,1
3410,1,12,1,1,1,7,6.214608192,49,0.49
3411,1,13,1,1,0,8,6.025866032,64,0.64
3412,1,13,1,1,0,7,6.154858112,49,0.49
3413,1,12,1,1,1,11,6.253829002,121,1.21
3414,1,13,1,1,0,8,6.620073318,64,0.64
3415,1,12,1,1,1,7,6.194405556,49,0.49
3423,1,18,1,1,0,7,6.052089214,49,0.49
3424,1,12,1,1,1,14,6.282266617,196,1.96
3426,0,13,0,1,1,7,6.613384247,49,0.49
3427,0,12,0,1,1,6,5.991464615,36,0.36
3428,0,12,0,1,1,10,5.768321037,100,1
3429,0,17,0,1,1,6,6.406879902,36,0.36
3433,0,11,0,1,1,7,6.33327961,49,0.49
3435,0,12,1,1,1,9,5.783825397,81,0.81
3437,0,13,0,1,1,10,6.710523129,100,1
3438,0,12,0,1,1,14,6.697034359,196,1.96
3439,0,12,0,1,1,8,5.924255848,64,0.64
3440,0,12,0,1,1,14,5.703782558,196,1.96
3441,1,12,0,1,1,11,6.428105354,121,1.21
3442,1,18,0,0,1,8,6.463029385,64,0.64
3443,1,12,0,1,1,13,6.371612072,169,1.69
3444,1,12,0,1,1,12,6.375024796,144,1.44
3449,1,12,1,1,1,6,6.278521538,36,0.36
3451,1,12,1,1,1,12,5.783825397,144,1.44
3453,1,13,1,1,1,7,6.484635353,49,0.49
3455,1,13,1,1,1,6,6.424869061,36,0.36
3456,1,12,1,1,1,6,6.400257587,36,0.36
3458,1,16,1,1,1,4,6.309918404,16,0.16
3459,1,16,1,1,1,3,6.53087759,9,0.09
3461,1,10,1,1,1,14,6.43775177,196,1.96
3462,1,11,1,1,1,14,6.086774826,196,1.96
3463,1,6,1,1,1,21,5.030437946,441,4.41
3464,1,10,1,1,1,11,6.388561249,121,1.21
3465,1,11,1,1,1,10,6.135564804,100,1
3466,1,11,1,1,1,9,5.703782558,81,0.81
3467,1,10,1,1,1,15,6.214608192,225,2.25
3468,1,10,1,1,1,13,6.001414776,169,1.69
3470,1,10,1,1,1,16,5.616771221,256,2.56
3471,1,8,1,0,1,18,5.991464615,324,3.24
3472,1,18,0,0,1,4,6.396929741,16,0.16
3474,1,13,0,0,1,8,6.357842445,64,0.64
3475,1,12,0,0,1,9,5.926926136,81,0.81
3476,1,12,0,0,1,8,5.717027664,64,0.64
3477,1,12,1,0,1,10,5.641907215,100,1
3479,1,14,1,0,1,8,5.616771221,64,0.64
3480,1,12,0,0,1,7,6.453625202,49,0.49
3482,1,18,1,1,0,1,6.566672325,1,0.01
3483,1,13,1,1,0,9,6.86589098,81,0.81
3484,1,16,1,0,1,7,6.463029385,49,0.49
3485,1,13,0,0,1,5,6.095824718,25,0.25
3486,1,9,1,1,1,19,5.459585667,361,3.61
3488,1,15,1,1,1,4,6.163314819,16,0.16
3489,1,12,1,0,1,8,5.529428959,64,0.64
3490,1,14,0,1,1,7,6.453625202,49,0.49
3491,1,13,1,0,1,7,5.966146946,49,0.49
3492,1,9,1,0,1,18,6.023447514,324,3.24
3494,1,11,1,1,0,12,5.991464615,144,1.44
3495,1,8,1,0,1,11,5.662960529,121,1.21
3496,1,12,1,1,1,7,5.886104107,49,0.49
3498,1,12,0,0,1,14,6.511745453,196,1.96
3499,0,10,1,1,1,18,5.973809719,324,3.24
3500,0,16,1,1,1,4,6.357842445,16,0.16
3501,0,11,1,1,1,9,5.236442089,81,0.81
3502,0,5,1,1,1,16,5.652489185,256,2.56
3503,0,9,1,1,1,19,5.926926136,361,3.61
3504,0,17,0,1,1,7,6.646390438,49,0.49
3509,0,17,0,1,0,3,6.32435894,9,0.09
3510,0,18,0,1,0,4,7.474771976,16,0.16
3511,0,12,0,1,1,16,6.543911934,256,2.56
3512,0,10,0,0,0,8,6.192362309,64,0.64
3513,0,12,0,1,1,6,6.232448101,36,0.36
3514,0,12,0,0,1,15,6.70686245,225,2.25
3515,0,7,0,0,1,17,5.616771221,289,2.89
3520,0,12,0,0,1,12,6.396929741,144,1.44
3521,1,13,0,1,1,6,6.357842445,36,0.36
3522,1,14,0,1,1,4,5.438079357,16,0.16
3523,1,11,0,1,0,9,6.228510857,81,0.81
3526,1,12,0,1,1,8,6.406879902,64,0.64
3527,1,12,0,1,1,6,6.700731277,36,0.36
3528,1,10,0,1,1,9,5.652489185,81,0.81
3530,1,16,0,1,1,9,6.973543167,81,0.81
3533,1,14,0,1,1,12,7.39939785,144,1.44
3534,1,16,0,0,1,8,6.756932259,64,0.64
3535,1,14,0,1,1,6,6.628041267,36,0.36
3536,1,15,0,1,1,4,6.620073318,16,0.16
3537,1,12,0,1,1,14,6.082219124,196,1.96
3538,1,12,0,1,1,15,7.008505344,225,2.25
3539,1,17,1,1,1,7,5.673323154,49,0.49
3540,1,12,1,1,0,8,5.805134773,64,0.64
3544,1,13,0,0,1,7,6.0330863,49,0.49
3545,1,13,0,1,1,11,6.43775177,121,1.21
3549,1,12,0,0,1,9,6.135564804,81,0.81
3550,1,8,0,0,1,20,5.52146101,400,4
3551,1,18,0,0,0,6,6.253829002,36,0.36
3556,1,14,0,1,1,8,5.010635376,64,0.64
3557,1,14,0,1,0,5,5.991464615,25,0.25
3558,1,18,0,0,0,5,5.953243256,25,0.25
3561,1,15,0,1,0,13,6.357842445,169,1.69
3564,1,18,0,1,0,10,6.287858486,100,1
3565,1,17,0,1,0,5,6.685861111,25,0.25
